Date,Hour,Operator,Batch Serial Number,Measure number,Measure state,Serial Number,L 64.8,L 35.4,L 46.6,L 82,L 128.6,L 164,Runout E31-E22,Runout E21-E12,Runout E11 tube end,Angular difference E32-E12 pos tool,Angular difference E31-E12 pos tool,Angular difference E22-E12 pos tool,Angular difference E21-E12 pos tool,Angular difference E11-E12 pos tool,
Drawing Id,,,,,,,52.6P,52.5P,52.4P,52.3P,52.2P,52.1P,301,301,301,29.3P,29.3P,29.2P,29.2P,29.1P
Description,,,,,,,,,,,,,,,,,,,,
Nominal value,,,,,,,64.8000,35.4000,46.6000,82.0000,128.6000,164.0000,0.0000,0.0000,0.0000,240.0000,240.0000,120.0000,120.0000,0.0000
Lower tolerance,,,,,,,-0.5000,-0.2500,-0.2500,-0.2500,-0.2500,-0.2500,-0.0000,-0.0000,-0.0000,-2.0000,-2.0000,-2.0000,-2.0000,-2.0000
Upper tolerance,,,,,,,0.5000,0.2500,0.2500,0.2500,0.2500,0.2500,0.1500,0.1500,0.1500,2.0000,2.0000,2.0000,2.0000,2.0000
03-09-2025,00:00:37,Administrator: user,,348,2,480022280252450309,64.2153,35.4110,46.5642,82.0471,128.6247,164.0996,0.1582,0.2369,0.0162,241.7776,242.1729,121.4283,121.4706,-0.6680
03-09-2025,00:01:48,Administrator: user,,349,2,480022280252450275,64.1554,35.5265,46.5773,82.0208,128.6040,164.0282,0.0313,0.1096,0.0606,240.3755,238.1880,121.2745,119.4000,1.8677
03-09-2025,00:02:57,Administrator: user,,350,2,480022280252450193,64.1715,35.4820,46.6415,82.0195,128.5808,163.9826,0.0492,0.0983,0.0039,240.3737,239.5378,120.2039,119.6440,0.3457
03-09-2025,00:04:03,Administrator: user,,351,0,480022280252450310,64.6013,35.4224,46.6042,82.0433,128.5918,164.0255,0.0407,0.0299,0.0091,240.1990,239.7470,119.0340,119.0587,0.4030
03-09-2025,00:05:08,Administrator: user,,352,1,480022280252450256,64.6339,35.4611,46.6216,82.0124,128.5176,163.9670,0.0494,0.1296,0.0085,241.3096,240.7117,121.7842,120.8606,-0.5940
03-09-2025,00:06:48,Administrator: user,,353,0,480022280252450214,64.6407,35.4252,46.6446,82.0167,128.6011,163.9785,0.0300,0.0217,0.0253,240.2798,240.3455,119.7044,121.1270,-1.1798
03-09-2025,00:07:55,Administrator: user,,354,2,480022280252450213,64.5127,35.4482,46.5966,82.0078,128.6393,164.0472,0.0971,0.1579,0.0290,239.9159,241.4209,119.1531,119.7389,-0.4844
03-09-2025,00:10:58,Administrator: user,,355,0,480022280252450148,64.6775,35.4457,46.5858,82.0112,128.5898,164.0137,0.0487,0.0968,0.0206,239.6124,240.7177,119.8825,120.6433,-0.3838
03-09-2025,00:13:10,Administrator: user,,356,0,480022280252450318,64.5584,35.4238,46.6609,82.0784,128.6687,164.0738,0.0430,0.0782,0.0055,240.6008,239.4505,120.2234,120.3692,0.6316
03-09-2025,00:14:19,Administrator: user,,357,2,480022280252450236,64.6738,35.5674,46.5878,81.9927,128.4912,163.9797,0.0759,0.1527,0.0099,239.8746,240.2031,120.4446,121.4960,-0.0136
03-09-2025,00:15:58,Administrator: user,,358,2,480022280252450213,64.5121,35.4485,46.5922,82.0073,128.6398,164.0479,0.0953,0.1531,0.0144,239.9545,241.6106,119.2081,119.7508,-0.5042
03-09-2025,00:18:08,Administrator: user,,359,1,480022280252450240,64.6548,35.4655,46.5511,82.0137,128.5747,163.9763,0.0674,0.1238,0.0049,239.8189,240.2421,120.7417,121.2889,0.0452
03-09-2025,00:19:15,Administrator: user,,360,0,480022280252450314,64.6129,35.4722,46.6596,82.0141,128.6079,164.0169,0.0683,0.0891,0.0100,241.0408,240.6552,120.3569,120.8570,-0.3396
03-09-2025,00:20:28,Administrator: user,,361,2,480022280252450317,64.2584,35.4150,46.6033,81.9966,128.5384,163.9916,0.0450,0.1133,0.0087,239.3517,239.7721,120.5937,119.8941,0.3258
03-09-2025,00:22:02,Administrator: user,,362,0,480022280252450297,64.6183,35.4131,46.5921,82.0191,128.6067,163.9866,0.0660,0.1193,0.0085,240.0190,239.3203,120.9323,118.6502,0.6936
03-09-2025,00:23:07,Administrator: user,,363,1,480022280252450315,64.5150,35.4098,46.6492,82.0129,128.6427,164.0362,0.0962,0.1412,0.0131,239.8110,240.2386,120.9131,120.3185,0.6785
03-09-2025,00:24:32,Administrator: user,,364,2,480022280252450300,64.6398,35.4969,46.5958,82.0649,128.6544,164.0615,0.0303,0.0224,0.0094,239.2298,238.5900,119.8094,118.7494,2.0770
03-09-2025,00:25:44,Administrator: user,,365,0,480022280252450265,64.5454,35.5136,46.6447,82.0013,128.5709,164.0235,0.0720,0.1137,0.0139,239.7656,240.1039,120.2246,120.6389,-0.4647
03-09-2025,00:29:41,Administrator: user,,366,0,480022280252450299,64.5437,35.3991,46.6059,81.9973,128.5949,164.0161,0.0614,0.0937,0.0125,240.5084,239.4620,120.9449,120.1679,1.4016
03-09-2025,00:31:03,Administrator: user,,367,2,480022280252450300,64.6382,35.5085,46.6181,82.0605,128.6568,164.0631,0.0317,0.0178,0.0099,239.2323,238.6012,119.7816,118.7415,2.0399
03-09-2025,00:32:33,Administrator: user,,368,0,480022280252450296,64.6559,35.3983,46.5713,82.0454,128.6254,164.0239,0.0192,0.0566,0.0256,240.3562,239.5745,120.6446,119.1116,1.0751
03-09-2025,00:34:02,Administrator: user,,369,2,480022280252450259,64.1745,35.4383,46.5085,82.0484,128.6437,164.0642,0.0900,0.1109,0.0084,241.4150,241.3342,121.2920,119.9432,-0.8774
03-09-2025,00:36:16,Administrator: user,,370,2,480022280252450307,64.1554,35.5381,46.5942,82.0304,128.5846,164.0655,0.0130,0.0544,0.0052,240.6409,239.2983,120.2839,118.7421,1.5059
03-09-2025,00:37:44,Administrator: user,,371,0,480022280252450320,64.6225,35.4217,46.6808,82.0804,128.5937,164.0581,0.0512,0.0228,0.0085,240.4214,240.6207,119.9446,119.4357,-0.3085
03-09-2025,00:38:51,Administrator: user,,372,1,480022280252450280,64.6446,35.4614,46.6328,82.0009,128.5793,164.0492,0.1039,0.1257,0.0050,239.8699,239.8792,119.2125,118.8110,0.5706
03-09-2025,00:40:00,Administrator: user,,373,1,480022280252450254,64.5715,35.3945,46.7569,82.1496,128.7802,164.0453,0.0496,0.1217,0.0077,240.3078,238.8583,120.6781,119.8833,1.1693
03-09-2025,00:41:05,Administrator: user,,374,0,480022280252450316,64.6434,35.4301,46.6375,82.0019,128.6326,164.0454,0.0799,0.1088,0.0101,240.5645,240.5367,120.2586,119.6619,0.5600
03-09-2025,00:42:11,Administrator: user,,375,0,480022280252450298,64.6176,35.5367,46.6632,82.0561,128.6221,164.0173,0.0597,0.0568,0.0099,240.8620,238.8991,120.0447,119.1136,1.4588
03-09-2025,00:43:14,Administrator: user,,376,2,480022280252450295,64.1957,35.4567,46.6405,82.0405,128.6665,164.0409,0.0743,0.0636,0.0222,239.0037,238.8608,119.5210,118.4218,2.1365
03-09-2025,01:08:13,Administrator: user,,377,0,480022280252450311,64.5124,35.4324,46.6288,82.0152,128.6347,164.0463,0.0720,0.0511,0.0068,239.6774,240.8844,120.1910,119.7250,0.2591
03-09-2025,01:09:19,Administrator: user,,378,2,480022280252450247,64.2358,35.4023,46.7652,82.1173,128.7233,163.9534,0.1058,0.1892,0.0077,240.6282,241.1507,117.8983,120.4298,-0.0801
03-09-2025,01:10:35,Administrator: user,,379,0,480022280252450312,64.6551,35.4533,46.6338,82.0370,128.5839,163.9937,0.0192,0.0276,0.0122,238.8870,239.5223,119.2424,119.4578,0.5908
03-09-2025,01:11:43,Administrator: user,,380,1,480022280252450313,64.6240,35.4019,46.6128,82.0097,128.5585,164.0187,0.0831,0.1448,0.0108,239.8322,240.1516,120.7014,120.2373,-0.2848
03-09-2025,01:12:55,Administrator: user,,381,0,480022280252450264,64.6432,35.4153,46.5914,82.0210,128.5792,164.0097,0.0478,0.0342,0.0175,241.4073,240.3765,119.4174,119.6662,0.0788
03-09-2025,01:15:45,Administrator: user,,382,0,480022280252450294,64.6072,35.4282,46.5980,82.0512,128.6495,164.0299,0.0296,0.0372,0.0194,239.6215,239.6371,121.0319,119.2698,1.0177
03-09-2025,01:16:56,Administrator: user,,383,2,480022280252450331,64.6397,35.4551,46.6365,81.9955,128.6436,164.0388,0.1147,0.1292,0.0047,240.2174,238.4347,120.2422,117.5229,2.4901
03-09-2025,01:21:14,Administrator: user,,384,0,480022280252450103,64.7125,35.5017,46.5867,81.9874,128.5900,164.0556,0.0696,0.0946,0.0116,240.6022,240.5583,120.3148,119.9073,-0.2153
03-09-2025,01:22:22,Administrator: user,,385,2,480022280252450328,64.6734,35.4524,46.6067,81.9998,128.6239,164.0127,0.0816,0.1579,0.0175,240.3519,237.8455,121.1603,118.5108,2.0107
03-09-2025,01:23:38,Administrator: user,,386,0,480022280252450258,64.6364,35.3495,46.6026,82.0355,128.6024,164.0318,0.0394,0.0741,0.0050,240.6316,240.5802,120.7951,120.6972,-0.2378
03-09-2025,01:24:57,Administrator: user,,387,2,480022280252450201,64.1882,35.4827,46.6037,81.9834,128.5825,163.9921,0.0634,0.1270,0.0164,240.5723,240.8946,121.0442,120.6174,-0.5453
03-09-2025,01:26:12,Administrator: user,,388,2,480022280252450302,64.6175,35.4636,46.5610,82.0516,128.6348,164.0370,0.0422,0.0563,0.0170,239.2307,238.7339,118.9584,117.3863,2.1395
03-09-2025,01:27:50,Administrator: user,,389,1,480022280252450256,64.5999,35.4079,46.6567,82.0036,128.6658,164.0123,0.0487,0.1321,0.0072,241.1408,240.6281,121.6615,120.7837,-0.5008
03-09-2025,01:29:18,Administrator: user,,390,2,480022280252460003,64.6721,35.4725,46.6263,82.0026,128.5650,164.0263,0.0701,0.0874,0.0080,240.2822,238.6345,119.8323,118.5974,2.2350
03-09-2025,01:30:36,Administrator: user,,391,2,480022280252460003,64.6711,35.4743,46.6261,82.0030,128.5651,164.0279,0.0712,0.0931,0.0037,240.2610,238.6073,119.8076,118.5838,2.2676
03-09-2025,01:31:46,Administrator: user,,392,2,480022280252450304,64.6420,35.4113,46.6018,81.9513,128.6434,163.9614,0.0829,0.1523,0.0140,241.5575,241.0108,121.5633,120.3364,-0.3940
03-09-2025,01:32:53,Administrator: user,,393,1,480022280252460004,64.6811,35.4369,46.5975,82.0089,128.6071,163.9740,0.0694,0.0793,0.0231,241.6484,239.4329,120.7947,119.1814,1.7132
03-09-2025,01:34:55,Administrator: user,,394,1,480022280252460007,64.5826,35.4031,46.5958,82.0275,128.5895,163.9854,0.0500,0.1090,0.0089,241.4401,240.1296,121.7629,120.4995,0.7601
03-09-2025,01:36:04,Administrator: user,,395,2,480022280252450303,64.2420,35.4139,46.5429,82.0167,128.6059,163.9896,0.0248,0.0690,0.0116,241.5934,239.3279,120.0765,119.0427,0.7531
03-09-2025,01:37:23,Administrator: user,,396,2,480022280252450301,64.2644,35.4361,46.6171,82.0172,128.6302,164.0425,0.1193,0.1188,0.0385,242.4075,238.8033,118.6310,118.1518,1.5542
03-09-2025,01:38:28,Administrator: user,,397,2,480022280252460022,64.1394,35.4604,46.5728,82.0218,128.6154,163.9827,0.0462,0.0360,0.0097,240.2249,239.1684,119.8041,117.9998,1.3057
03-09-2025,01:41:42,Administrator: user,,398,0,480022280252460019,64.6067,35.4462,46.6024,82.0329,128.5942,164.0326,0.0131,0.0732,0.0168,240.3416,239.5154,121.0539,119.2503,1.2368
03-09-2025,01:44:14,Administrator: user,,399,1,480022280252460008,64.4259,35.5375,46.5285,81.9800,128.5440,164.0335,0.0515,0.0386,0.0048,240.1034,238.8917,119.2868,118.3020,1.6094
03-09-2025,01:45:18,Administrator: user,,400,2,480022280252460001,64.6097,35.3891,46.6664,81.9955,128.6478,164.0505,0.0602,0.1118,0.0105,240.8206,237.8274,121.1574,118.8882,2.3998
03-09-2025,01:47:03,Administrator: user,,401,2,480022280252460002,64.1886,35.3998,46.6149,82.0378,128.6640,164.0287,0.1060,0.1108,0.0183,239.0665,237.6275,119.3006,117.1456,2.9364
03-09-2025,01:48:15,Administrator: user,,402,2,480022280252460005,64.6375,35.3684,46.5890,82.0497,128.5390,164.0185,0.0619,0.0673,0.0271,239.1746,238.2076,120.3280,118.5131,2.2533
03-09-2025,01:50:06,Administrator: user,,403,2,480022280252460005,64.6354,35.3646,46.5917,82.0529,128.5423,164.0212,0.0637,0.0699,0.0086,239.1563,238.1979,120.3289,118.5229,2.2414
03-09-2025,01:52:10,Administrator: user,,404,2,480022280252460006,64.2095,35.4470,46.5756,81.9625,128.5826,163.9799,0.0177,0.0472,0.0190,240.4747,237.8793,119.8905,118.1718,0.8546
03-09-2025,01:53:41,Administrator: user,,405,0,480022280252460017,64.5907,35.3881,46.6057,82.0289,128.6148,164.0268,0.0433,0.0565,0.0202,239.7886,238.6150,119.4607,118.9566,1.0854
03-09-2025,01:54:52,Administrator: user,,406,2,480022280252460012,64.2325,35.4637,46.5607,81.9927,128.6163,163.9894,0.1388,0.2082,0.0024,241.3958,241.1753,120.9188,119.1474,0.9157
03-09-2025,01:56:23,Administrator: user,,407,2,480022280252460012,64.2321,35.4627,46.5560,81.9934,128.6201,163.9832,0.1403,0.2092,0.0067,241.5369,241.2866,121.0495,119.2559,0.8332
03-09-2025,01:57:38,Administrator: user,,408,2,480022280252460028,64.2093,35.4815,46.5304,81.9642,128.5857,164.0150,0.0449,0.1181,0.0068,240.4657,239.8341,121.0786,120.6626,0.0239
03-09-2025,01:59:03,Administrator: user,,409,2,480022280252460041,64.6053,35.6106,46.6378,82.0220,128.5965,164.0236,0.0711,0.0710,0.0161,240.4295,240.7221,120.6138,112.3160,0.1818
03-09-2025,02:03:36,Administrator: user,,410,2,480022280252450304,64.6379,35.4156,46.6032,81.9522,128.6460,163.9617,0.0822,0.1504,0.0123,241.1959,240.7394,121.2451,120.1169,-0.4567
03-09-2025,02:04:56,Administrator: user,,411,2,480022280252460039,64.6497,35.5027,46.5860,82.0505,128.5654,164.0340,0.1023,0.1803,0.0070,240.3516,239.8817,120.1719,119.9795,1.0650
03-09-2025,02:06:18,Administrator: user,,412,0,480022280252460055,64.5892,35.4418,46.5454,82.0119,128.6144,164.0650,0.0392,0.0707,0.0111,240.9541,240.1687,121.1493,120.3744,0.1155
03-09-2025,02:07:29,Administrator: user,,413,2,480022280252460040,64.6310,35.4888,46.5823,82.0095,128.6009,164.0349,0.1091,0.1476,0.0073,240.3703,239.6740,118.5275,117.7918,1.0119
03-09-2025,02:08:42,Administrator: user,,414,0,480022280252460009,64.5974,35.4022,46.6337,82.1017,128.6869,164.0948,0.0879,0.0953,0.0240,240.1124,239.3567,118.8580,121.3479,1.0708
03-09-2025,02:10:07,Administrator: user,,415,2,480022280252460054,64.2868,35.4770,46.6187,82.0250,128.6545,164.0433,0.0795,0.0698,0.0188,240.4819,238.9519,120.2561,118.2211,1.7375
03-09-2025,02:11:25,Administrator: user,,416,2,480022280252460022,64.1413,35.4599,46.5722,82.0157,128.6156,163.9819,0.0476,0.0401,0.0053,240.1826,239.1688,119.7714,117.9826,1.2124
03-09-2025,02:13:03,Administrator: user,,417,1,480022280252460058,64.6003,35.5180,46.6506,81.9988,128.6157,164.0240,0.0939,0.1362,0.0091,240.9993,239.8931,120.8254,119.9044,0.7619
03-09-2025,02:15:34,Administrator: user,,418,0,480022280252460063,64.6340,35.4558,46.6033,82.0671,128.6772,164.0348,0.0088,0.0452,0.0058,239.7484,238.4557,120.2938,118.8555,0.9641
03-09-2025,02:17:54,Administrator: user,,419,1,480022280252460011,64.6768,35.4562,46.6165,82.0049,128.6264,164.0043,0.0304,0.0939,0.0132,239.4641,238.7471,118.9287,118.6761,1.7146
03-09-2025,02:20:17,Administrator: user,,420,2,480022280252460062,64.5550,35.4051,46.6318,82.0136,128.6304,164.0405,0.1145,0.1811,0.0049,241.0575,241.5413,121.8997,121.4004,-0.1945
03-09-2025,02:21:45,Administrator: user,,421,2,480022280252450303,64.2414,35.4131,46.5386,82.0141,128.6065,163.9846,0.0269,0.0597,0.0867,241.5256,239.2836,120.0349,118.8942,0.7570
03-09-2025,02:22:57,Administrator: user,,422,1,480022280252460059,64.6069,35.4445,46.6240,82.0487,128.5912,164.0593,0.0700,0.0828,0.0096,241.9516,239.8450,120.2837,119.3958,-0.1282
03-09-2025,02:24:13,Administrator: user,,423,0,480022280252460061,64.6267,35.5055,46.6405,82.0317,128.6172,164.0157,0.0403,0.1034,0.0082,241.0476,239.3989,121.3415,120.6174,-0.1780
03-09-2025,02:25:29,Administrator: user,,424,2,480022280252460027,64.6294,35.4359,46.6330,82.0550,128.5973,163.9253,0.1137,0.1921,0.0086,254.5192,240.6812,120.9325,120.0008,0.9944
03-09-2025,02:27:12,Administrator: user,,425,2,480022280252460026,64.1644,35.3902,46.7572,82.1649,128.7159,164.0031,0.0840,0.0805,0.0040,240.7868,239.7787,119.9751,119.7518,0.0995
03-09-2025,02:28:24,Administrator: user,,426,0,480022280252450134,64.6651,35.4690,46.6532,82.0435,128.6583,164.0265,0.0357,0.0381,0.0054,240.0509,239.5546,119.0336,119.1225,-0.0595
03-09-2025,02:29:33,Administrator: user,,427,0,480022280252450114,64.6980,35.4981,46.5710,82.0434,128.6035,164.0105,0.0498,0.1035,0.0428,239.6361,239.8588,120.8507,119.5732,0.7405
03-09-2025,02:32:11,Administrator: user,,428,0,480022280252450125,64.7035,35.3771,46.6392,82.0423,128.6821,164.0365,0.0582,0.1059,0.0137,239.0541,239.9365,119.6854,119.7988,-0.1653
03-09-2025,02:33:59,Administrator: user,,429,0,480022280252460049,64.6323,35.4690,46.6113,81.9873,128.5925,164.0094,0.0372,0.0222,0.0183,241.0370,239.4098,120.8532,118.6453,1.1749
03-09-2025,02:36:59,Administrator: user,,430,2,480022280252460053,64.6359,35.4217,46.5721,82.0259,128.5397,163.9863,0.0902,0.1659,0.0077,242.1331,240.3250,121.8652,119.9684,0.3327
03-09-2025,02:38:11,Administrator: user,,431,0,480022280252460057,64.6752,35.4364,46.5385,82.0427,128.6343,164.0250,0.0600,0.0734,0.0061,240.6460,239.7085,120.4299,119.0815,1.1992
03-09-2025,02:39:23,Administrator: user,,432,2,480022280252460060,64.1598,35.4203,46.6545,82.0560,128.6832,164.0847,0.0616,0.0994,0.0054,241.0609,240.0942,121.1678,119.4504,0.5734
03-09-2025,02:41:36,Administrator: user,,433,0,480022280252450132,64.6719,35.4009,46.6394,82.0604,128.6143,164.0302,0.0163,0.0722,0.0080,239.0794,239.9908,120.4961,119.7630,0.4581
03-09-2025,02:42:56,Administrator: user,,434,2,480022280252460052,64.1946,35.4893,46.6357,82.0298,128.6504,164.0221,0.1088,0.1845,0.0061,241.7979,239.8655,121.1776,118.7840,1.4603
03-09-2025,02:44:19,Administrator: user,,435,0,480022280252450135,64.7445,35.4850,46.5535,82.0213,128.6280,164.0413,0.0202,0.0313,0.0024,239.8775,240.3339,119.3830,119.2782,-0.0673
03-09-2025,02:45:36,Administrator: user,,436,1,480022280252450136,64.7005,35.4543,46.5729,82.0452,128.6209,164.0221,0.0334,0.0913,0.0085,240.0975,240.2652,121.6755,121.6122,-0.5345
03-09-2025,02:47:52,Administrator: user,,437,2,480022280252450325,64.4310,35.4157,46.6097,82.0075,128.6013,164.0579,0.0671,0.1118,0.0380,240.0509,238.4234,120.5378,118.8248,2.0107
03-09-2025,02:52:25,Administrator: user,,438,2,480022280252460024,64.1519,35.4002,46.5633,82.0119,128.6422,164.0582,0.0652,0.0972,0.0082,240.1989,239.4655,120.4595,119.5689,1.0305
03-09-2025,02:54:01,Administrator: user,,439,0,480022280252450131,64.8038,35.4946,46.6219,81.9806,128.4831,163.9338,0.0401,0.1015,0.0151,239.5045,240.3168,120.5779,120.1850,0.2970
03-09-2025,02:55:31,Administrator: user,,440,2,480022280252460025,64.6074,35.4110,46.5979,82.0436,128.6419,164.0292,0.0717,0.0911,0.0140,240.7870,237.1335,120.6640,119.5937,0.0839
03-09-2025,02:56:56,Administrator: user,,441,2,480022280252450197,64.1549,35.4690,46.5658,81.9448,128.5483,164.0362,0.0666,0.0985,0.0045,239.7241,240.1696,119.1345,119.4988,0.9485
03-09-2025,02:58:07,Administrator: user,,442,2,480022280252450197,64.1558,35.4696,46.5644,81.9416,128.5490,164.0353,0.0692,0.0963,0.0043,239.7165,240.1606,119.1300,119.4951,0.9389
03-09-2025,03:02:29,Administrator: user,,443,0,480022280252450159,64.7100,35.4087,46.6288,82.0600,128.6728,164.0594,0.0877,0.0858,0.0226,240.4064,240.1944,119.9011,120.3893,-1.0611
03-09-2025,03:03:46,Administrator: user,,444,0,480022280252450186,64.6529,35.4731,46.6582,82.0163,128.5853,164.0087,0.0466,0.0964,0.0345,240.0554,239.8577,120.3750,120.3096,0.7335
03-09-2025,03:05:58,Administrator: user,,445,0,480022280252450198,64.6031,35.5220,46.6301,82.0406,128.5986,164.0761,0.0464,0.0851,0.0079,241.3051,240.5894,120.5207,120.8174,-0.3226
03-09-2025,03:08:02,Administrator: user,,446,2,480022280252450187,64.2356,35.4115,46.4888,82.0105,128.5931,164.0365,0.0632,0.1057,0.0283,240.5044,240.3858,120.0530,119.5749,1.0595
03-09-2025,03:09:47,Administrator: user,,447,1,480022280252450262,64.6189,35.4291,46.6319,82.0645,128.6198,164.0623,0.0840,0.1500,0.0274,241.2358,241.0948,120.1103,120.2722,-0.5350
03-09-2025,03:10:53,Administrator: user,,448,2,480022280252460062,64.5482,35.4048,46.6305,82.0111,128.6323,164.0399,0.1126,0.1810,0.0042,241.0424,241.5126,121.8875,121.2824,-0.1784
03-09-2025,03:11:59,Administrator: user,,449,0,480022280252450322,64.6303,35.4904,46.6434,82.0362,128.5665,164.0308,0.0220,0.1160,0.0070,240.4140,238.6018,120.0286,119.8316,1.0350
03-09-2025,03:13:19,Administrator: user,,450,2,480022280252450323,64.2690,35.4091,46.5696,81.9971,128.6001,164.0267,0.0354,0.0892,0.0110,240.8150,238.7019,120.1865,118.8520,2.0994
03-09-2025,03:14:30,Administrator: user,,451,0,480022280252450321,64.6225,35.4360,46.5912,81.9977,128.5899,164.0155,0.0714,0.1028,0.0195,239.9003,239.9091,119.6703,118.9154,1.4870
03-09-2025,03:15:39,Administrator: user,,452,0,480022280252450160,64.6556,35.4268,46.6012,82.0432,128.6265,164.0044,0.0187,0.0300,0.0124,239.7369,240.7917,119.0061,119.8655,-0.4603
03-09-2025,03:16:43,Administrator: user,,453,2,480022280252460088,64.2550,35.5408,46.5552,82.0002,128.5564,164.0371,0.0867,0.1357,0.0117,241.2484,241.4960,121.5842,120.4217,-0.6989
03-09-2025,03:18:06,Administrator: user,,454,0,480022280252460087,64.5952,35.4685,46.5676,82.0299,128.6283,164.0157,0.0590,0.1040,0.0107,240.8505,240.8399,120.7758,119.5246,0.6083
03-09-2025,03:19:11,Administrator: user,,455,2,480022280252460086,64.2633,35.4574,46.5330,81.9958,128.5576,164.0305,0.0682,0.1090,0.0159,241.0655,240.2759,120.6384,119.2746,1.0911
03-09-2025,03:20:22,Administrator: user,,456,2,480022280252460085,64.5683,35.4253,46.7014,82.0892,128.6683,164.0957,0.1335,0.1985,0.0101,241.4611,240.6528,121.3814,120.7169,-0.3111
03-09-2025,03:21:52,Administrator: user,,457,2,480022280252460084,64.2119,35.3955,46.6464,82.0169,128.6589,164.0461,0.0618,0.0447,0.0069,240.6132,239.9208,119.5004,118.6232,1.4901
03-09-2025,03:23:14,Administrator: user,,458,2,480022280252460065,64.6363,35.4228,46.5456,82.0233,128.5994,163.9830,0.1070,0.2025,0.0051,240.4599,238.9345,121.7612,120.8793,0.3595
03-09-2025,03:24:28,Administrator: user,,459,0,480022280252460069,64.6573,35.5028,46.5917,82.0250,128.6578,164.0271,0.0583,0.0918,0.0079,240.1441,239.4325,120.5351,119.7010,0.1882
03-09-2025,03:25:43,Administrator: user,,460,1,480022280252460051,64.5956,35.4088,46.5950,82.0341,128.6346,164.0187,0.0755,0.0984,0.0144,240.5377,238.1579,121.5037,118.3349,1.7527
03-09-2025,03:26:59,Administrator: user,,461,0,480022280252460083,64.6225,35.4878,46.6345,82.0417,128.6373,164.0631,0.0852,0.1074,0.0047,240.7627,239.8409,119.8794,118.6818,0.5967
03-09-2025,03:29:58,Administrator: user,,462,0,480022280252460113,64.5977,35.3311,46.6081,82.1274,128.7369,164.0201,0.0851,0.1068,0.0093,240.3297,239.6567,119.7229,119.4944,0.1389
03-09-2025,03:31:14,Administrator: user,,463,2,480022280252460110,64.2016,35.3744,46.6631,82.1400,128.6990,163.9940,0.0388,0.1117,0.0027,240.5536,239.6647,120.6219,120.9754,1.0844
03-09-2025,03:32:36,Administrator: user,,464,0,480022280252460111,64.6466,35.4344,46.5926,82.0326,128.6374,164.0144,0.0485,0.0131,0.0033,239.7000,239.7785,119.4367,118.9654,0.6007
03-09-2025,03:35:19,Administrator: user,,465,2,480022280252460112,64.2461,35.5072,46.5583,82.0231,128.6260,164.0643,0.1218,0.1452,0.0039,240.4195,241.1763,119.5704,119.4632,-0.8604
03-09-2025,03:36:34,Administrator: user,,466,2,480022280252460114,64.1594,35.4931,46.5735,82.0582,128.6667,164.0895,0.0654,0.1321,0.0033,241.2448,240.2708,120.0037,119.9427,0.1283
03-09-2025,03:39:02,Administrator: user,,467,2,480022280252460090,64.2194,35.4117,46.5714,82.0207,128.6176,164.0314,0.1234,0.1747,0.0271,240.7154,240.2553,120.1941,120.1635,0.8072
03-09-2025,03:40:17,Administrator: user,,468,0,480022280252450202,64.6101,35.5490,46.5566,82.0011,128.6041,164.0153,0.0122,0.0253,0.0124,239.5188,239.2549,120.2429,119.6498,0.9019
03-09-2025,03:41:29,Administrator: user,,469,2,480022280252460105,64.6449,35.5109,46.6801,82.0312,128.6421,164.0153,0.0787,0.0839,0.0094,240.1838,239.8334,119.5944,117.2302,0.3287
03-09-2025,03:43:34,Administrator: user,,470,0,480022280252460107,64.5667,35.2826,46.7464,82.1625,128.7778,164.0452,0.0604,0.0603,0.0044,240.6843,239.4031,119.3600,119.9362,0.0092
03-09-2025,03:45:06,Administrator: user,,471,2,480022280252460108,64.1609,35.4404,46.6039,82.0480,128.6503,164.0269,0.0849,0.0805,0.0049,239.1627,239.9796,119.1676,118.9890,0.5474
03-09-2025,03:48:41,Administrator: user,,472,2,480022280252460102,64.1948,35.3547,46.7611,82.1471,128.7395,163.9652,0.0568,0.0882,0.0032,240.4653,240.5190,120.5711,119.2296,1.0872
03-09-2025,03:49:47,Administrator: user,,473,2,480022280252460118,64.1911,35.4994,46.5761,82.0331,128.6230,164.0668,0.0758,0.0975,0.0028,239.7237,240.0400,119.2244,118.1468,1.0137
03-09-2025,03:51:28,Administrator: user,,474,1,480022280252460103,64.6214,35.4778,46.6403,81.9838,128.6281,163.9970,0.0906,0.1312,0.0099,241.0057,241.9842,121.1046,120.1581,0.1082
03-09-2025,03:52:35,Administrator: user,,475,0,480022280252460117,64.5562,35.4378,46.6088,82.0549,128.6260,164.0558,0.0123,0.0517,0.0031,240.8564,240.3550,120.8412,119.9576,-0.2056
03-09-2025,03:53:48,Administrator: user,,476,0,480022280252460099,64.6495,35.4421,46.6896,82.0389,128.6382,164.0282,0.0551,0.0569,0.0045,240.2214,240.5906,120.0496,119.4424,-0.0316
03-09-2025,03:55:51,Administrator: user,,477,0,480022280252460097,64.5385,35.3454,46.6822,82.1227,128.6852,164.0778,0.0538,0.0908,0.0022,240.2418,240.1812,120.0295,120.1203,0.3190
03-09-2025,03:57:01,Administrator: user,,478,0,480022280252460095,64.6538,35.4265,46.6113,82.0468,128.6154,164.0164,0.0531,0.0892,0.0297,240.5494,240.2597,119.8974,120.5333,-0.1376
